crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
88415,ART,"Painting and Related Work III A",322,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
89462,ART,"Printmaking III A",326,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
80011,ART,"Digital and Integrated Practice III A",338,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
80009,ART,"Sculpture and Related Work III A",341,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
91836,ART,"History of Graphic Design",350,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
91213,ART,"Photography IV A",417,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
80010,ART,"Sculpture and Related Work A",441,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
87118,ART,"Advnced Stdies in Art I Paint",450,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
87120,ART,"Advncd Stdies in Art I Drawing",450,3,02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
87121,ART,"Advncd Stdies in Art I Printma",450,3,03," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
87235,ART,"Advncd Stdies in Art III Print",452,3,03," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
88551,ART,"Drawing and Related Work IV A",470,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
88569,ART,"Painting and Related Work IV A",472,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
89463,ART,"Printmaking IV A",476,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
84260,ART,"Digital and Integrated Practice A",838,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'",""
87272,ART,"Digital and Integrated Practice A",838,3,02," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'",""
91888,ART,"Digital and Integrated Practice A",838,3,03," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
81364,ART,"Sculpture A",841,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
81365,ART,"Printmaking A",851,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
91289,ART,"Photography",861,3,02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
88430,ART,"Painting A",871,3,02," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
81369,ART,"Drawing",881,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
81481,ART,"Seminar",990,0.01,03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1530'",""
81370,ART,"MFA Exhibition",995,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
85156,EART,"Methods in Elementary Visual Art",303,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 1950'",""
80866,EART,"Methods in Secondary Visual Art",331,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 2030'",""
80015,ARTH,"Art and Visual Culture I",120,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
84598,ARTH,"Introduction to Visual Culture",250,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
82094,ARTH,"Indigenous Art History I",253,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
90035,ARTH,"Modernism in Art",258,3,W01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
84261,ARTH,"Exhibition Technique The Social Construction of Art",318,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
91784,ARTH,"History of Graphic Design",351,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
82735,ARTH,"Contemporary Aboriginal Art  I",355,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
89363,ASKI,"Field Studies in the Environment",101,3,01," USask - Main Saskatoon Campus","'Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday', '', ''","'08-Sep-2025', '03-Sep-2025', '16-Sep-2025'","'15-Sep-2025', '07-Sep-2025', '05-Dec-2025'","'0830 - 1750', 'None - None', 'None - None'",""
90995,ASKI,"Introduction to Management",104,3,01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83095,ASTR,"Introduction to Galaxies and Cosmology",102,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
91062,BMIS,"Introductory Virology",317,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
91059,BMIS,"Vaccinology Principles and Practice.",319,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'",""
89058,BMIS,"Introduction to Immunology",321,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'",""
91810,BMIS,"Fundamentals of Bacteriology",325,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
89059,BMIS,"Introductory Molecular Biology",340,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'","89077,89060"
89060,BMIS,"Introductory Molecular Biology",340,0,L01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","89059"
89077,BMIS,"Introductory Molecular Biology",340,0,L02," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","89059"
88175,BMIS,"Seminar in Biochemistry Microbiology and Immunology",400,0.3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
89061,BMIS,"Methods for Engineering Designer Proteins",412,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1520'",""
91818,BMIS,"Advanced Immunology",423,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1500 - 1620'",""
89063,BMIS,"Biochemistry of Cancer",430,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
89064,BMIS,"Human Metabolism and Disease",435,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
89065,BMIS,"Microbial Genetic Systems",487,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
88178,BMIS,"Research Project in Biochemistry Microbiology and Immunology",489,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
89822,BINF,"Computing in the Biological Sciences",151,0,L01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1020'","89788"
89823,BINF,"Computing in the Biological Sciences",151,0,L03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'","89788"
89788,BINF,"Computing in the Biological Sciences",151,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'","89822,89823"
84316,BLE,"Modeling of Food and Bioprocesses",811,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
84317,BLE,"Post Harvest Technology",850,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
84318,BLE,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1650'",""
84319,BLE,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
84320,BLE,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82040,BIOL,"The Nature of Life",120,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'","82045,82046,82047,82383,87287,82053,83871"
82041,BIOL,"The Nature of Life",120,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'","82053,82046,87287,82383,83871,82045,82054,82047,82382,84958,87184"
86944,BIOL,"The Nature of Life",120,3,03," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82045,82046,82383,83871,82053,87287,82047"
82455,BIOL,"The Nature of Life",120,3,97,"St. Peter&#39;s College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'","82457,83590"
82282,BIOL,"The Nature of Life",120,3,C11,"Suncrest College","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1520'","82047,84381"
82281,BIOL,"The Nature of Life",120,3,C51,"North West College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'","82053,90016"
82280,BIOL,"The Nature of Life",120,3,C61,"Suncrest College","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 1820'","82054,84958,87184"
82045,BIOL,"The Nature of Life",120,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1340 - 1630'","82040,82041,86944"
82046,BIOL,"The Nature of Life",120,0,L04," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1340 - 1630'","82040,82041,86944"
82382,BIOL,"The Nature of Life",120,0,L06," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1340 - 1630'","82041"
82047,BIOL,"The Nature of Life",120,0,L07," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82040,82041,86944,82282"
82383,BIOL,"The Nature of Life",120,0,L08," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 1120'","82040,82041,86944"
82053,BIOL,"The Nature of Life",120,0,L09," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1340 - 1630'","82040,82041,86944,82281"
83871,BIOL,"The Nature of Life",120,0,L10," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82040,82041,86944"
82054,BIOL,"The Nature of Life",120,0,L11," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1340 - 1620'","82041,82280"
87287,BIOL,"The Nature of Life",120,0,L12," USask - Main Saskatoon Campus","'Saturday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'","82040,82041,86944"
84381,BIOL,"The Nature of Life",120,0,LM1,"Suncrest College","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1850'","82282"
90016,BIOL,"The Nature of Life",120,0,LN1,"North West College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2050'","82281"
82457,BIOL,"The Nature of Life",120,0,LP1,"St. Peter&#39;s College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'","82455"
83590,BIOL,"The Nature of Life",120,0,LP2,"St. Peter&#39;s College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1615 - 1905'","82455"
84958,BIOL,"The Nature of Life",120,0,LY1,"Suncrest College","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'","82041,82280"
87184,BIOL,"The Nature of Life",120,0,LY2,"Suncrest College","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'","82041,82280"
82344,BIOL,"The Diversity of Life",121,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'","82345,82369,82368,89548,82370,89549,82371,84569,89547"
82345,BIOL,"The Diversity of Life",121,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82344"
89549,BIOL,"The Diversity of Life",121,0,L02," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82344"
82368,BIOL,"The Diversity of Life",121,0,L03," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82344"
84569,BIOL,"The Diversity of Life",121,0,L04," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82344"
82369,BIOL,"The Diversity of Life",121,0,L05," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82344"
89548,BIOL,"The Diversity of Life",121,0,L06," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82344"
82370,BIOL,"The Diversity of Life",121,0,L07," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82344"
89547,BIOL,"The Diversity of Life",121,0,L08," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82344"
82371,BIOL,"The Diversity of Life",121,0,L09," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82344"
82266,BIOL,"Animal Body Systems",224,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'","83154,89128,82272,91785"
89128,BIOL,"Animal Body Systems",224,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82266"
82272,BIOL,"Animal Body Systems",224,0,L04," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82266"
83154,BIOL,"Animal Body Systems",224,0,L06," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82266"
91785,BIOL,"Animal Body Systems",224,0,L07," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82266"
82713,BIOL,"Genes to Genomics",226,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'","82274,82051,86771,82050,82052,84533"
84533,BIOL,"Genes to Genomics",226,0,L03," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82713"
82051,BIOL,"Genes to Genomics",226,0,L06," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82713"
86771,BIOL,"Genes to Genomics",226,0,L07," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82713"
82050,BIOL,"Genes to Genomics",226,0,L08," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82713"
82052,BIOL,"Genes to Genomics",226,0,L09," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 2020'","82713"
82274,BIOL,"Genes to Genomics",226,0,L10," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82713"
82262,BIOL,"Ecology in a Changing World",228,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'","82263,82264,82265"
82263,BIOL,"Ecology in a Changing World",228,0,L01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","82262"
82264,BIOL,"Ecology in a Changing World",228,0,L02," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","82262"
82265,BIOL,"Ecology in a Changing World",228,0,L03," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","82262"
82698,BIOL,"Critical Issues in Biology",301,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1610'","82714,82715,82716"
82714,BIOL,"Critical Issues in Biology",301,0,L01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82698"
82715,BIOL,"Critical Issues in Biology",301,0,L02," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82698"
82716,BIOL,"Critical Issues in Biology",301,0,L03," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","82698"
81864,BIOL,"Genetic Analysis of Eukaryotes",316,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Monday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1030 - 1120', '1330 - 1620'",""
82533,BIOL,"Fundamentals of Animal Physiology",317,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Thursday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1130 - 1220', '1330 - 1720'",""
85362,BIOL,"Plant Cells and Tissues",325,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1000 - 1120', '1330 - 1720'",""
82699,BIOL,"Plant Physiology",331,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'","85310,85311"
85310,BIOL,"Plant Physiology",331,0,L10," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","82699"
85311,BIOL,"Plant Physiology",331,0,L20," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1720'","82699"
91677,BIOL,"Animal Parasitology",336,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Tuesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'0930 - 1020', '1330 - 1730'",""
86650,BIOL,"Research Experience in Biology",380,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86986,BIOL,"Conservation Biology",470,3,01," USask - Main Saskatoon Campus","'Monday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1330 - 1720', '1730 - 2020'",""
86656,BIOL,"Literature Research in Biology",479,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80026,BIOL,"Biology Research",480,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81724,BIOL,"Extended Research Project in Biology",481,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86943,BIOL,"Introduction to Biology",90,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1120'",""
91460,BIOE,"Introduction to Magnetic Resonance Imaging",805,3,02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1140'",""
81294,BIOE,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81296,BIOE,"Research &ndash; Project",992,15,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
